decision_id,family,capacity,horizon,sample,alt_policy,baseline_lru_all_tied,alt_all_tied,optimal_set_jaccard,kendall_tau_b,pairwise_concordant,pairwise_discordant,pairwise_a_tie_b_strict,pairwise_a_strict_b_tie,pairwise_both_tied,ccr_mean_over_LRU_optimal,ccr_best_case,ccr_worst_case,ccr_prob_still_optimal,ccr_n_LRU_optimal
twemcache|c128|t35417|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35417|h16,twemcache,128,16,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35454|h16,twemcache,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35454|h16,twemcache,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35454|h16,twemcache,128,8,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35454|h16,twemcache,128,8,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35454|h16,twemcache,128,16,primary,mru,False,False,0.984251968503937,0.5727861638528923,125,0,250,2,7751,0.015748031496062992,0.0,1.0,0.984251968503937,127
twemcache|c128|t35454|h16,twemcache,128,16,primary,random_mean,False,False,0.023622047244094488,0.30912873023797105,127,0,1202,0,6799,0.38897637795275625,0.0,1.0999999999999996,0.023622047244094488,127
twemcache|c128|t35493|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35493|h16,twemcache,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35493|h16,twemcache,128,8,primary,mru,False,False,1.0,1.0,496,0,0,0,7632,0.0,0.0,0.0,1.0,124
twemcache|c128|t35493|h16,twemcache,128,8,primary,random_mean,False,False,1.0,0.9959919678390986,496,0,4,0,7628,0.0,0.0,0.0,1.0,124
twemcache|c128|t35493|h16,twemcache,128,16,primary,mru,False,False,0.9752066115702479,0.8262231103637647,826,0,354,21,6927,0.024793388429752067,0.0,1.0,0.9752066115702479,121
twemcache|c128|t35493|h16,twemcache,128,16,primary,random_mean,False,False,0.5867768595041323,0.42400102397782186,835,3,3708,9,3573,0.06446280991735523,0.0,1.0999999999999996,0.5867768595041323,121
twemcache|c128|t35510|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,375,0,0,0,7753,0.0,0.0,0.0,1.0,125
twemcache|c128|t35510|h16,twemcache,128,4,primary,random_mean,False,False,1.0,0.9973439528127703,375,0,2,0,7751,0.0,0.0,0.0,1.0,125
twemcache|c128|t35510|h16,twemcache,128,8,primary,mru,False,False,1.0,1.0,732,0,0,0,7396,0.0,0.0,0.0,1.0,122
twemcache|c128|t35510|h16,twemcache,128,8,primary,random_mean,False,False,0.16393442622950818,0.513413874243533,732,0,2045,0,5351,0.08360655737704926,0.0,0.10000000000000009,0.16393442622950818,122
twemcache|c128|t35510|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,847,0,0,0,7281,0.0,0.0,0.0,1.0,121
twemcache|c128|t35510|h16,twemcache,128,16,primary,random_mean,False,False,0.1652892561983471,0.5429675713167098,847,0,2026,0,5255,0.08347107438016499,0.0,0.09999999999999964,0.1652892561983471,121
twemcache|c128|t35528|h16,twemcache,128,4,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35528|h16,twemcache,128,4,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35528|h16,twemcache,128,8,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35528|h16,twemcache,128,8,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35528|h16,twemcache,128,16,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35528|h16,twemcache,128,16,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35605|h16,twemcache,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35605|h16,twemcache,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35605|h16,twemcache,128,8,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35605|h16,twemcache,128,8,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t35605|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,496,0,0,0,7632,0.0,0.0,0.0,1.0,124
twemcache|c128|t35605|h16,twemcache,128,16,primary,random_mean,False,False,0.0967741935483871,0.5187739626351665,496,0,1347,0,6285,0.09032258064516097,0.0,0.09999999999999964,0.0967741935483871,124
twemcache|c128|t35636|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35636|h16,twemcache,128,4,primary,random_mean,False,False,0.984251968503937,0.5804050538418829,127,0,250,0,7751,0.0015748031496063007,0.0,0.10000000000000009,0.984251968503937,127
twemcache|c128|t35636|h16,twemcache,128,8,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t35636|h16,twemcache,128,8,primary,random_mean,False,False,0.9841269841269841,0.7099295739719539,252,0,248,0,7628,0.0015873015873015817,0.0,0.09999999999999964,0.9841269841269841,126
twemcache|c128|t35636|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,1071,0,0,0,7057,0.0,0.0,0.0,1.0,119
twemcache|c128|t35636|h16,twemcache,128,16,primary,random_mean,False,False,0.04201680672268908,0.5753837507154039,1071,0,2164,0,4893,0.17815126050420188,0.0,0.20000000000000018,0.04201680672268908,119
twemcache|c128|t35716|h16,twemcache,128,4,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t35716|h16,twemcache,128,4,primary,random_mean,False,False,0.14285714285714285,0.33867663955631205,252,0,1945,0,5931,0.08571428571428578,0.0,0.10000000000000009,0.14285714285714285,126
twemcache|c128|t35716|h16,twemcache,128,8,primary,mru,False,False,1.0,1.0,375,0,0,0,7753,0.0,0.0,0.0,1.0,125
twemcache|c128|t35716|h16,twemcache,128,8,primary,random_mean,False,False,0.136,0.41164697364157715,375,0,1838,0,5915,0.0863999999999997,0.0,0.09999999999999964,0.136,125
twemcache|c128|t35716|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,732,0,0,0,7396,0.0,0.0,0.0,1.0,122
twemcache|c128|t35716|h16,twemcache,128,16,primary,random_mean,False,False,0.13114754098360656,0.3771556773730679,732,0,4414,0,2982,0.12213114754098317,0.0,0.1999999999999993,0.13114754098360656,122
twemcache|c128|t35843|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35843|h16,twemcache,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35843|h16,twemcache,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35843|h16,twemcache,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35843|h16,twemcache,128,16,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t35843|h16,twemcache,128,16,primary,random_mean,False,False,0.8888888888888888,0.37200201944501543,252,0,1569,0,6307,0.011111111111111072,0.0,0.09999999999999964,0.8888888888888888,126
twemcache|c128|t35935|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35935|h16,twemcache,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35935|h16,twemcache,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35935|h16,twemcache,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35935|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35935|h16,twemcache,128,16,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35963|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35963|h16,twemcache,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t35963|h16,twemcache,128,8,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t35963|h16,twemcache,128,8,primary,random_mean,False,False,1.0,0.9980217586956907,252,0,1,0,7875,0.0,0.0,0.0,1.0,126
twemcache|c128|t35963|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,375,0,0,0,7753,0.0,0.0,0.0,1.0,125
twemcache|c128|t35963|h16,twemcache,128,16,primary,random_mean,False,False,1.0,0.9973439528127703,375,0,2,0,7751,0.0,0.0,0.0,1.0,125
twemcache|c128|t36044|h16,twemcache,128,4,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t36044|h16,twemcache,128,4,primary,random_mean,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t36044|h16,twemcache,128,8,primary,mru,False,False,1.0,0.9999999999999999,615,0,0,0,7513,0.0,0.0,0.0,1.0,123
twemcache|c128|t36044|h16,twemcache,128,8,primary,random_mean,False,False,1.0,0.9999999999999999,615,0,0,0,7513,0.0,0.0,0.0,1.0,123
twemcache|c128|t36044|h16,twemcache,128,16,primary,mru,False,False,1.0,0.9999999999999999,615,0,0,0,7513,0.0,0.0,0.0,1.0,123
twemcache|c128|t36044|h16,twemcache,128,16,primary,random_mean,False,False,1.0,0.9999999999999999,615,0,0,0,7513,0.0,0.0,0.0,1.0,123
twemcache|c128|t36199|h16,twemcache,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36199|h16,twemcache,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36199|h16,twemcache,128,8,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36199|h16,twemcache,128,8,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36199|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t36199|h16,twemcache,128,16,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t36251|h16,twemcache,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36251|h16,twemcache,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36251|h16,twemcache,128,8,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36251|h16,twemcache,128,8,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36251|h16,twemcache,128,16,primary,mru,False,False,1.0,0.9999999999999999,615,0,0,0,7513,0.0,0.0,0.0,1.0,123
twemcache|c128|t36251|h16,twemcache,128,16,primary,random_mean,False,False,0.5772357723577236,0.3777013581336155,615,0,3696,0,3817,0.042276422764228244,0.0,0.10000000000000142,0.5772357723577236,123
twemcache|c128|t36296|h16,twemcache,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36296|h16,twemcache,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36296|h16,twemcache,128,8,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36296|h16,twemcache,128,8,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36296|h16,twemcache,128,16,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t36296|h16,twemcache,128,16,primary,random_mean,False,False,0.5952380952380952,0.2443099506076102,252,0,3970,0,3906,0.042857142857142705,0.0,0.1999999999999993,0.5952380952380952,126
twemcache|c128|t36381|h16,twemcache,128,4,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t36381|h16,twemcache,128,4,primary,random_mean,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t36381|h16,twemcache,128,8,primary,mru,False,False,1.0,1.0,496,0,0,0,7632,0.0,0.0,0.0,1.0,124
twemcache|c128|t36381|h16,twemcache,128,8,primary,random_mean,False,False,1.0,1.0,496,0,0,0,7632,0.0,0.0,0.0,1.0,124
twemcache|c128|t36381|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,1180,0,0,0,6948,0.0,0.0,0.0,1.0,118
twemcache|c128|t36381|h16,twemcache,128,16,primary,random_mean,False,False,0.1016949152542373,0.6619464035841366,1180,0,1513,0,5435,0.09152542372881325,0.0,0.20000000000000018,0.1016949152542373,118
twemcache|c128|t36449|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,375,0,0,0,7753,0.0,0.0,0.0,1.0,125
twemcache|c128|t36449|h16,twemcache,128,4,primary,random_mean,False,False,1.0,1.0,375,0,0,0,7753,0.0,0.0,0.0,1.0,125
twemcache|c128|t36449|h16,twemcache,128,8,primary,mru,False,False,1.0,1.0,732,0,0,0,7396,0.0,0.0,0.0,1.0,122
twemcache|c128|t36449|h16,twemcache,128,8,primary,random_mean,False,False,0.040983606557377046,0.7432717068398872,732,0,593,0,6803,0.09590163934426238,0.0,0.10000000000000009,0.040983606557377046,122
twemcache|c128|t36449|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,1071,0,0,0,7057,0.0,0.0,0.0,1.0,119
twemcache|c128|t36449|h16,twemcache,128,16,primary,random_mean,False,False,0.16806722689075632,0.4425684825437062,1071,0,4397,0,2660,0.1310924369747902,0.0,0.20000000000000018,0.16806722689075632,119
twemcache|c128|t36473|h16,twemcache,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36473|h16,twemcache,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36473|h16,twemcache,128,8,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36473|h16,twemcache,128,8,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t36473|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t36473|h16,twemcache,128,16,primary,random_mean,False,False,0.9606299212598425,0.4151147035414869,127,0,610,0,7391,0.003937007874015734,0.0,0.09999999999999964,0.9606299212598425,127
twemcache|c128|t36502|h16,twemcache,128,4,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t36502|h16,twemcache,128,4,primary,random_mean,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t36502|h16,twemcache,128,8,primary,mru,False,False,1.0,1.0,496,0,0,0,7632,0.0,0.0,0.0,1.0,124
twemcache|c128|t36502|h16,twemcache,128,8,primary,random_mean,False,False,0.9919354838709677,0.8915558282417287,496,0,128,0,7504,0.000806451612903223,0.0,0.09999999999999964,0.9919354838709677,124
twemcache|c128|t36502|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,496,0,0,0,7632,0.0,0.0,0.0,1.0,124
twemcache|c128|t36502|h16,twemcache,128,16,primary,random_mean,False,False,0.9919354838709677,0.8915558282417287,496,0,128,0,7504,0.000806451612903223,0.0,0.09999999999999964,0.9919354838709677,124
twemcache|c128|t36526|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t36526|h16,twemcache,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t36526|h16,twemcache,128,8,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t36526|h16,twemcache,128,8,primary,random_mean,False,False,1.0,0.9980217586956907,252,0,1,0,7875,0.0,0.0,0.0,1.0,126
twemcache|c128|t36526|h16,twemcache,128,16,primary,mru,False,False,1.0,0.9999999999999999,615,0,0,0,7513,0.0,0.0,0.0,1.0,123
twemcache|c128|t36526|h16,twemcache,128,16,primary,random_mean,False,False,0.7642276422764228,0.41996353645640255,615,0,2872,0,4641,0.0845528455284554,0.0,0.40000000000000036,0.7642276422764228,123
twemcache|c128|t37095|h16,twemcache,128,4,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t37095|h16,twemcache,128,4,primary,random_mean,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t37095|h16,twemcache,128,8,primary,mru,False,False,1.0,1.0,375,0,0,0,7753,0.0,0.0,0.0,1.0,125
twemcache|c128|t37095|h16,twemcache,128,8,primary,random_mean,False,False,0.16,0.3890922948193236,375,0,2102,0,5651,0.0839999999999997,0.0,0.09999999999999964,0.16,125
twemcache|c128|t37095|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,496,0,0,0,7632,0.0,0.0,0.0,1.0,124
twemcache|c128|t37095|h16,twemcache,128,16,primary,random_mean,False,False,0.16129032258064516,0.438461015388488,496,0,2084,0,5548,0.08387096774193518,0.0,0.09999999999999964,0.16129032258064516,124
twemcache|c128|t37259|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,375,0,0,0,7753,0.0,0.0,0.0,1.0,125
twemcache|c128|t37259|h16,twemcache,128,4,primary,random_mean,False,False,1.0,1.0,375,0,0,0,7753,0.0,0.0,0.0,1.0,125
twemcache|c128|t37259|h16,twemcache,128,8,primary,mru,False,False,1.0,0.9999999999999999,615,0,0,0,7513,0.0,0.0,0.0,1.0,123
twemcache|c128|t37259|h16,twemcache,128,8,primary,random_mean,False,False,0.3089430894308943,0.39972710878359574,615,0,3234,0,4279,0.06910569105691063,0.0,0.10000000000000009,0.3089430894308943,123
twemcache|c128|t37259|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,1071,0,0,0,7057,0.0,0.0,0.0,1.0,119
twemcache|c128|t37259|h16,twemcache,128,16,primary,random_mean,False,False,0.7815126050420168,0.5534098939515604,1071,0,2426,0,4631,0.021848739495798436,0.0,0.10000000000000053,0.7815126050420168,119
twemcache|c128|t37263|h16,twemcache,128,4,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t37263|h16,twemcache,128,4,primary,random_mean,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t37263|h16,twemcache,128,8,primary,mru,False,False,1.0,0.9999999999999999,615,0,0,0,7513,0.0,0.0,0.0,1.0,123
twemcache|c128|t37263|h16,twemcache,128,8,primary,random_mean,False,False,0.5040650406504065,0.37381943229562964,615,0,3786,0,3727,0.04959349593495939,0.0,0.10000000000000009,0.5040650406504065,123
twemcache|c128|t37263|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,1071,0,0,0,7057,0.0,0.0,0.0,1.0,119
twemcache|c128|t37263|h16,twemcache,128,16,primary,random_mean,False,False,0.42016806722689076,0.43411611463454686,1071,0,4612,0,2445,0.08067226890756295,0.0,0.20000000000000018,0.42016806722689076,119
twemcache|c128|t37366|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37366|h16,twemcache,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37366|h16,twemcache,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37366|h16,twemcache,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37366|h16,twemcache,128,16,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t37366|h16,twemcache,128,16,primary,random_mean,False,False,0.023809523809523808,0.6370220572706061,252,0,369,0,7507,0.09761904761904727,0.0,0.09999999999999964,0.023809523809523808,126
twemcache|c128|t37403|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37403|h16,twemcache,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37403|h16,twemcache,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37403|h16,twemcache,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37403|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37403|h16,twemcache,128,16,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37513|h16,twemcache,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t37513|h16,twemcache,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t37513|h16,twemcache,128,8,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t37513|h16,twemcache,128,8,primary,random_mean,False,False,0.031746031746031744,0.5831646179767074,252,0,489,0,7387,0.09682539682539648,0.0,0.09999999999999964,0.031746031746031744,126
twemcache|c128|t37513|h16,twemcache,128,16,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t37513|h16,twemcache,128,16,primary,random_mean,False,False,0.031746031746031744,0.5835585150955648,252,0,488,0,7388,0.0968253968253982,0.0,0.10000000000000142,0.031746031746031744,126
twemcache|c128|t37556|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37556|h16,twemcache,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37556|h16,twemcache,128,8,primary,mru,False,False,1.0,0.9980217586956907,252,0,1,0,7875,0.0,0.0,0.0,1.0,126
twemcache|c128|t37556|h16,twemcache,128,8,primary,random_mean,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t37556|h16,twemcache,128,16,primary,mru,False,False,1.0,0.9973439528127703,375,0,2,0,7751,0.0,0.0,0.0,1.0,125
twemcache|c128|t37556|h16,twemcache,128,16,primary,random_mean,False,False,1.0,0.9973439528127703,375,0,2,0,7751,0.0,0.0,0.0,1.0,125
twemcache|c128|t37761|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37761|h16,twemcache,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37761|h16,twemcache,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37761|h16,twemcache,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37761|h16,twemcache,128,16,primary,mru,False,False,1.0,0.9980217586956907,252,0,1,0,7875,0.0,0.0,0.0,1.0,126
twemcache|c128|t37761|h16,twemcache,128,16,primary,random_mean,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t37805|h16,twemcache,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t37805|h16,twemcache,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t37805|h16,twemcache,128,8,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t37805|h16,twemcache,128,8,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t37805|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,375,0,0,0,7753,0.0,0.0,0.0,1.0,125
twemcache|c128|t37805|h16,twemcache,128,16,primary,random_mean,False,False,1.0,0.9973439528127703,375,0,2,0,7751,0.0,0.0,0.0,1.0,125
twemcache|c128|t37845|h16,twemcache,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37845|h16,twemcache,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
twemcache|c128|t37845|h16,twemcache,128,8,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
twemcache|c128|t37845|h16,twemcache,128,8,primary,random_mean,False,False,1.0,0.9980217586956907,252,0,1,0,7875,0.0,0.0,0.0,1.0,126
twemcache|c128|t37845|h16,twemcache,128,16,primary,mru,False,False,1.0,1.0,375,0,0,0,7753,0.0,0.0,0.0,1.0,125
twemcache|c128|t37845|h16,twemcache,128,16,primary,random_mean,False,False,1.0,0.9973439528127703,375,0,2,0,7751,0.0,0.0,0.0,1.0,125
twemcache|c128|t37936|h16,twemcache,128,4,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t37936|h16,twemcache,128,4,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
twemcache|c128|t37936|h16,twemcache,128,8,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
